CHROM	BIN_START	BIN_END	N_VARIANTS	WEIGHTED_FST	GCO2__GCO3
chr_14	15200001	15300000	2401	0.0102047	GCO5__GCO6
chr_14	15300001	15400000	2479	0.00444797	GCO5__GCO6
chr_14	15400001	15500000	2456	0.0155827	GCO5__GCO6
chr_14	15500001	15600000	2587	0.0223791	GCO5__GCO6
chr_14	15600001	15700000	2646	0.00887902	GCO5__GCO6
chr_14	15700001	15800000	2603	0.0117101	GCO5__GCO6
chr_14	15800001	15900000	2729	0.0149728	GCO5__GCO6
chr_14	15900001	16000000	2464	0.00972466	GCO5__GCO6
chr_14	16000001	16100000	2625	0.00530424	GCO5__GCO6
chr_14	16100001	16200000	2659	0.0125515	GCO5__GCO6
chr_14	16200001	16300000	2419	0.00740777	GCO5__GCO6
chr_14	16300001	16400000	2482	0.00972271	GCO5__GCO6
chr_14	16400001	16500000	2893	0.0170782	GCO5__GCO6
chr_14	16500001	16600000	2439	0.0213476	GCO5__GCO6
chr_14	16600001	16700000	2642	0.015601	GCO5__GCO6
chr_14	16700001	16800000	1875	0.0101374	GCO5__GCO6
chr_14	16800001	16900000	2306	0.0146514	GCO5__GCO6
chr_14	16900001	17000000	2553	0.0131284	GCO5__GCO6
chr_14	17000001	17100000	2610	0.00514808	GCO5__GCO6
chr_14	17100001	17200000	2839	0.00876308	GCO5__GCO6
chr_14	17200001	17300000	2425	0.00996131	GCO5__GCO6
chr_14	17300001	17400000	2529	0.0188916	GCO5__GCO6
chr_14	17400001	17500000	2089	0.00788083	GCO5__GCO6
chr_14	17500001	17600000	2056	0.00993018	GCO5__GCO6
chr_14	17600001	17700000	2156	0.013944	GCO5__GCO6
chr_14	17700001	17800000	2440	0.00266254	GCO5__GCO6
chr_14	17800001	17900000	2164	0.00501504	GCO5__GCO6
chr_14	17900001	18000000	2143	0.00925811	GCO5__GCO6
chr_14	18000001	18100000	2098	0.00361908	GCO5__GCO6
chr_14	18100001	18200000	2650	0.000816009	GCO5__GCO6
chr_14	18200001	18300000	2636	0.0102162	GCO5__GCO6
chr_14	18300001	18400000	2008	0.0122227	GCO5__GCO6
chr_14	18400001	18500000	2215	0.0118911	GCO5__GCO6
chr_14	18500001	18600000	2707	0.00654021	GCO5__GCO6
chr_14	18600001	18700000	2814	0.0164015	GCO5__GCO6
chr_14	18700001	18800000	2504	0.0133139	GCO5__GCO6
chr_14	18800001	18900000	2706	-0.000237692	GCO5__GCO6
chr_14	18900001	19000000	2000	0.00227828	GCO5__GCO6
chr_14	19000001	19100000	2068	-0.00180527	GCO5__GCO6
chr_14	19100001	19200000	2023	0.00528464	GCO5__GCO6
chr_14	19200001	19300000	2642	0.00799416	GCO5__GCO6
chr_14	19300001	19400000	2131	0.00936676	GCO5__GCO6
chr_14	19400001	19500000	2276	0.00382134	GCO5__GCO6
chr_14	19500001	19600000	2511	0.011078	GCO5__GCO6
chr_14	19600001	19700000	2894	0.00468967	GCO5__GCO6
chr_14	19700001	19800000	2758	0.00973306	GCO5__GCO6
chr_14	19800001	19900000	2320	0.0108409	GCO5__GCO6
chr_14	19900001	20000000	1978	0.0114147	GCO5__GCO6
chr_14	20000001	20100000	2186	0.0322125	GCO5__GCO6
chr_14	20100001	20200000	1506	0.0123121	GCO5__GCO6
chr_14	20200001	20300000	1372	0.0174148	GCO5__GCO6
chr_14	20300001	20400000	1070	0.00916561	GCO5__GCO6
chr_14	20400001	20500000	1209	0.00367866	GCO5__GCO6
chr_14	20500001	20600000	1128	0.0167401	GCO5__GCO6
chr_14	20600001	20700000	914	0.00598283	GCO5__GCO6
chr_14	20700001	20800000	986	0.00423391	GCO5__GCO6
chr_15	1	100000	576	-0.0208128	GCO2__GCO3
chr_15	100001	200000	2652	0.00143264	GCO2__GCO3
chr_15	200001	300000	2696	-0.00406152	GCO2__GCO3
chr_15	300001	400000	2723	0.00521912	GCO2__GCO3
chr_15	400001	500000	2329	-0.00790578	GCO2__GCO3
chr_15	500001	600000	2663	-0.00139365	GCO2__GCO3
chr_15	600001	700000	2071	-0.0101574	GCO2__GCO3
chr_15	700001	800000	2567	0.0127611	GCO2__GCO3
chr_15	800001	900000	2526	0.00731745	GCO2__GCO3
chr_15	900001	1000000	1951	-0.0102584	GCO2__GCO3
chr_15	1000001	1100000	2307	0.000738106	GCO2__GCO3
chr_15	1100001	1200000	2371	0.0246958	GCO2__GCO3
chr_15	1200001	1300000	2328	0.0162198	GCO2__GCO3
chr_15	1300001	1400000	1822	0.0019103	GCO2__GCO3
chr_15	1400001	1500000	2527	-0.0114734	GCO2__GCO3
chr_15	1500001	1600000	2867	-0.00932997	GCO2__GCO3
chr_15	1600001	1700000	2284	0.0122221	GCO2__GCO3
chr_15	1700001	1800000	2228	-0.00554987	GCO2__GCO3
chr_15	1800001	1900000	2176	-0.00984088	GCO2__GCO3
chr_15	1900001	2000000	2281	0.0117673	GCO2__GCO3
chr_15	2000001	2100000	2098	0.0015373	GCO2__GCO3
chr_15	2100001	2200000	2252	-0.00747631	GCO2__GCO3
chr_15	2200001	2300000	2567	-0.0195096	GCO2__GCO3
chr_15	2300001	2400000	2500	0.0148244	GCO2__GCO3
chr_15	2400001	2500000	2589	0.00430164	GCO2__GCO3
chr_15	2500001	2600000	1996	-0.0123037	GCO2__GCO3
chr_15	2600001	2700000	1701	-0.0189789	GCO2__GCO3
chr_15	2700001	2800000	2021	-0.0149154	GCO2__GCO3
chr_15	2800001	2900000	1892	0.0567659	GCO2__GCO3
chr_15	2900001	3000000	1504	0.00884047	GCO2__GCO3
chr_15	3000001	3100000	1331	-0.0124622	GCO2__GCO3
chr_15	3100001	3200000	1167	-0.00577467	GCO2__GCO3
chr_15	3200001	3300000	1114	0.0231013	GCO2__GCO3
chr_15	3300001	3400000	929	0.00491869	GCO2__GCO3
chr_15	3400001	3500000	985	-0.00704076	GCO2__GCO3
chr_15	3500001	3600000	854	-0.00748082	GCO2__GCO3
chr_15	3600001	3700000	882	-0.00067665	GCO2__GCO3
chr_15	3700001	3800000	286	-0.00613063	GCO2__GCO3
chr_15	3900001	4000000	1557	-0.00342515	GCO2__GCO3
chr_15	4000001	4100000	2116	-0.011603	GCO2__GCO3
chr_15	4100001	4200000	1687	0.019609	GCO2__GCO3
chr_15	4200001	4300000	887	0.0429606	GCO2__GCO3
chr_15	4300001	4400000	1356	0.0154576	GCO2__GCO3
chr_15	4400001	4500000	1070	0.00568772	GCO2__GCO3
chr_15	4500001	4600000	1803	0.021134	GCO2__GCO3
chr_15	4600001	4700000	804	0.00523672	GCO2__GCO3
chr_15	4700001	4800000	812	0.0159023	GCO2__GCO3
chr_15	4800001	4900000	2118	0.00442468	GCO2__GCO3
chr_15	4900001	5000000	2475	-0.00694581	GCO2__GCO3
chr_15	5000001	5100000	2129	-0.000984335	GCO2__GCO3
chr_15	5100001	5200000	2422	0.00715481	GCO2__GCO3
chr_15	5200001	5300000	2305	0.00391509	GCO2__GCO3
chr_15	5300001	5400000	2338	0.00400928	GCO2__GCO3
chr_15	5400001	5500000	2260	-0.00518415	GCO2__GCO3
chr_15	5500001	5600000	2669	0.000820729	GCO2__GCO3
chr_15	5600001	5700000	2735	0.00264383	GCO2__GCO3
chr_15	5700001	5800000	2573	-0.00222102	GCO2__GCO3
chr_15	5800001	5900000	2381	0.00603264	GCO2__GCO3
chr_15	5900001	6000000	2302	0.0198341	GCO2__GCO3
chr_15	6000001	6100000	2225	-0.00569137	GCO2__GCO3
chr_15	6100001	6200000	2571	-0.00323689	GCO2__GCO3
chr_15	6200001	6300000	2617	0.0118542	GCO2__GCO3
chr_15	6300001	6400000	2302	-0.00289615	GCO2__GCO3
chr_15	6400001	6500000	2295	0.00398091	GCO2__GCO3
chr_15	6500001	6600000	2242	-0.00229169	GCO2__GCO3
chr_15	6600001	6700000	2298	-0.0109991	GCO2__GCO3
chr_15	6700001	6800000	2361	-0.00106863	GCO2__GCO3
chr_15	6800001	6900000	2350	0.00297943	GCO2__GCO3
chr_15	6900001	7000000	2351	0.0047195	GCO2__GCO3
chr_15	7000001	7100000	2695	-0.00666839	GCO2__GCO3
chr_15	7100001	7200000	2186	0.0116093	GCO2__GCO3
chr_15	7200001	7300000	2226	-0.00795655	GCO2__GCO3
chr_15	7300001	7400000	2601	0.006285	GCO2__GCO3
chr_15	7400001	7500000	2119	0.00461581	GCO2__GCO3
chr_15	7500001	7600000	2501	-0.00258108	GCO2__GCO3
chr_15	7600001	7700000	2405	-0.0229999	GCO2__GCO3
chr_15	7700001	7800000	2244	-0.0047736	GCO2__GCO3
chr_15	7800001	7900000	2253	0.00318955	GCO2__GCO3
chr_15	7900001	8000000	2481	-0.000998822	GCO2__GCO3
chr_15	8000001	8100000	2227	-0.0101446	GCO2__GCO3
chr_15	8100001	8200000	1943	-0.00166049	GCO2__GCO3
chr_15	8200001	8300000	2505	-0.0011623	GCO2__GCO3
chr_15	8300001	8400000	2787	-0.00107754	GCO2__GCO3
chr_15	8400001	8500000	2231	0.00527311	GCO2__GCO3
chr_15	8500001	8600000	2127	0.0136301	GCO2__GCO3
chr_15	8600001	8700000	2431	-0.00740707	GCO2__GCO3
chr_15	8700001	8800000	2784	0.00395731	GCO2__GCO3
chr_15	8800001	8900000	2678	-0.00115423	GCO2__GCO3
chr_15	8900001	9000000	2381	-0.00496779	GCO2__GCO3
chr_15	9000001	9100000	2162	-0.000109216	GCO2__GCO3
chr_15	9100001	9200000	2300	-0.000677284	GCO2__GCO3
chr_15	9200001	9300000	2244	0.00418027	GCO2__GCO3
chr_15	9300001	9400000	2891	-0.000426018	GCO2__GCO3
chr_15	9400001	9500000	2489	-0.00442046	GCO2__GCO3
chr_15	9500001	9600000	2699	-0.00422441	GCO2__GCO3
chr_15	9600001	9700000	2751	-0.0117971	GCO2__GCO3
chr_15	9700001	9800000	2336	0.000968256	GCO2__GCO3
chr_15	9800001	9900000	2277	0.00176101	GCO2__GCO3
chr_15	9900001	10000000	2631	-0.0056883	GCO2__GCO3
chr_15	10000001	10100000	2791	0.00447396	GCO2__GCO3
chr_15	10100001	10200000	2552	0.00762467	GCO2__GCO3
chr_15	10200001	10300000	2486	-0.010398	GCO2__GCO3
chr_15	10300001	10400000	2605	-0.00234645	GCO2__GCO3
chr_15	10400001	10500000	2578	-0.0071047	GCO2__GCO3
chr_15	10500001	10600000	2470	0.00381289	GCO2__GCO3
chr_15	10600001	10700000	2582	-0.000418281	GCO2__GCO3
chr_15	10700001	10800000	2423	0.00684673	GCO2__GCO3
chr_15	10800001	10900000	2673	0.00696987	GCO2__GCO3
chr_15	10900001	11000000	2706	0.00601045	GCO2__GCO3
chr_15	11000001	11100000	2301	0.00191221	GCO2__GCO3
chr_15	11100001	11200000	2440	0.000901319	GCO2__GCO3
chr_15	11200001	11300000	2677	-0.00117352	GCO2__GCO3
chr_15	11300001	11400000	2697	-0.00803497	GCO2__GCO3
chr_15	11400001	11500000	2725	0.00696707	GCO2__GCO3
chr_15	11500001	11600000	2616	-0.000262201	GCO2__GCO3
chr_15	11600001	11700000	2402	-0.00243495	GCO2__GCO3
chr_15	11700001	11800000	2485	0.00423232	GCO2__GCO3
chr_15	11800001	11900000	2539	0.00226388	GCO2__GCO3
chr_15	11900001	12000000	2443	0.0134545	GCO2__GCO3
chr_15	12000001	12100000	2740	0.00727299	GCO2__GCO3
chr_15	12100001	12200000	2594	-0.00442598	GCO2__GCO3
chr_15	12200001	12300000	2150	-0.00825402	GCO2__GCO3
chr_15	12300001	12400000	2485	0.00883789	GCO2__GCO3
chr_15	12400001	12500000	2590	-0.00155983	GCO2__GCO3
chr_15	12500001	12600000	2359	-0.0018828	GCO2__GCO3
chr_15	12600001	12700000	2621	0.00565517	GCO2__GCO3
chr_15	12700001	12800000	2577	-0.00186825	GCO2__GCO3
chr_15	12800001	12900000	2348	-0.00336042	GCO2__GCO3
chr_15	12900001	13000000	2238	0.00760732	GCO2__GCO3
chr_15	13000001	13100000	2234	0.00293771	GCO2__GCO3
chr_15	13100001	13200000	2194	0.00328271	GCO2__GCO3
chr_15	13200001	13300000	2538	0.00730982	GCO2__GCO3
chr_15	13300001	13400000	2734	-0.00753294	GCO2__GCO3
chr_15	13400001	13500000	2405	0.0106013	GCO2__GCO3
chr_15	13500001	13600000	2635	-0.00675206	GCO2__GCO3
chr_15	13600001	13700000	2467	-0.000461315	GCO2__GCO3
chr_15	13700001	13800000	2431	0.00697267	GCO2__GCO3
chr_15	13800001	13900000	2317	0.00908871	GCO2__GCO3
chr_15	13900001	14000000	2412	0.00130206	GCO2__GCO3
chr_15	14000001	14100000	2436	0.000653587	GCO2__GCO3
chr_15	14100001	14200000	2704	-0.00170736	GCO2__GCO3
chr_15	14200001	14300000	2783	-0.00274588	GCO2__GCO3
chr_15	14300001	14400000	2752	0.00879848	GCO2__GCO3
chr_15	14400001	14500000	2458	-0.000640214	GCO2__GCO3
chr_15	14500001	14600000	2508	-0.00893734	GCO2__GCO3
chr_15	14600001	14700000	2808	-0.0144498	GCO2__GCO3
chr_15	14700001	14800000	2500	-0.0181555	GCO2__GCO3
chr_15	14800001	14900000	2334	0.00106755	GCO2__GCO3
chr_15	14900001	15000000	2528	-0.0103925	GCO2__GCO3
chr_15	15000001	15100000	2436	7.11563e-05	GCO2__GCO3
chr_15	15100001	15200000	2602	0.000596843	GCO2__GCO3
chr_15	15200001	15300000	2343	-0.00658033	GCO2__GCO3
chr_15	15300001	15400000	2423	-0.00851613	GCO2__GCO3
chr_15	15400001	15500000	2241	-0.0028638	GCO2__GCO3
chr_15	15500001	15600000	2374	-0.000630938	GCO2__GCO3
chr_15	15600001	15700000	2296	0.00624237	GCO2__GCO3
chr_15	15700001	15800000	2674	-0.00418182	GCO2__GCO3
chr_15	15800001	15900000	2119	-0.00416354	GCO2__GCO3
chr_15	15900001	16000000	2269	-0.0061851	GCO2__GCO3
chr_15	16000001	16100000	2188	-0.00360634	GCO2__GCO3
chr_15	16100001	16200000	2543	0.0183575	GCO2__GCO3
chr_15	16200001	16300000	2335	-0.0155511	GCO2__GCO3
chr_15	16300001	16400000	2471	0.00180894	GCO2__GCO3
chr_15	16400001	16500000	2715	0.000988617	GCO2__GCO3
chr_15	16500001	16600000	2991	-0.00433363	GCO2__GCO3
chr_15	16600001	16700000	2525	-0.00718419	GCO2__GCO3
chr_15	16700001	16800000	2513	-0.00374673	GCO2__GCO3
chr_15	16800001	16900000	2238	-0.0248885	GCO2__GCO3
chr_15	16900001	17000000	2067	-0.0257953	GCO2__GCO3
chr_15	17000001	17100000	2275	-0.0108987	GCO2__GCO3
chr_15	17100001	17200000	2028	0.00888874	GCO2__GCO3
chr_15	17200001	17300000	2277	0.00596626	GCO2__GCO3
chr_15	17300001	17400000	2259	-0.0241388	GCO2__GCO3
chr_15	17400001	17500000	2182	-0.0149192	GCO2__GCO3
chr_15	17500001	17600000	1633	0.0414074	GCO2__GCO3
chr_15	17600001	17700000	1486	-0.0154779	GCO2__GCO3
chr_15	17700001	17800000	1220	-0.0183819	GCO2__GCO3
chr_15	17800001	17900000	1319	-0.013503	GCO2__GCO3
chr_15	17900001	18000000	1174	0.0163798	GCO2__GCO3
chr_15	18000001	18100000	1172	-0.0395117	GCO2__GCO3
chr_15	18100001	18200000	1037	-0.0326662	GCO2__GCO3
chr_15	18200001	18300000	1027	-0.0213985	GCO2__GCO3
chr_15	18300001	18400000	1154	-0.0258959	GCO2__GCO3
chr_15	18400001	18500000	12	0.00303951	GCO2__GCO3
chr_15	1	100000	576	0.00156316	GCO2__GCO5
chr_15	100001	200000	2652	0.00955088	GCO2__GCO5
chr_15	200001	300000	2696	0.000465414	GCO2__GCO5
chr_15	300001	400000	2723	0.00625647	GCO2__GCO5
chr_15	400001	500000	2329	0.000182009	GCO2__GCO5
chr_15	500001	600000	2663	0.00525397	GCO2__GCO5
chr_15	600001	700000	2071	0.0171339	GCO2__GCO5
chr_15	700001	800000	2567	0.021551	GCO2__GCO5
chr_15	800001	900000	2526	0.0133643	GCO2__GCO5
chr_15	900001	1000000	1951	0.00166857	GCO2__GCO5
chr_15	1000001	1100000	2307	0.0137931	GCO2__GCO5
chr_15	1100001	1200000	2371	0.0297106	GCO2__GCO5
chr_15	1200001	1300000	2328	0.00958278	GCO2__GCO5
chr_15	1300001	1400000	1822	-0.000173019	GCO2__GCO5
chr_15	1400001	1500000	2527	0.00974901	GCO2__GCO5
chr_15	1500001	1600000	2867	0.00173329	GCO2__GCO5
chr_15	1600001	1700000	2284	0.00921933	GCO2__GCO5
chr_15	1700001	1800000	2228	-0.000137763	GCO2__GCO5
chr_15	1800001	1900000	2176	0.00288292	GCO2__GCO5
chr_15	1900001	2000000	2281	0.0159591	GCO2__GCO5
chr_15	2000001	2100000	2098	0.0083296	GCO2__GCO5
chr_15	2100001	2200000	2252	-0.00646565	GCO2__GCO5
chr_15	2200001	2300000	2567	0.00887035	GCO2__GCO5
chr_15	2300001	2400000	2500	0.00955214	GCO2__GCO5
chr_15	2400001	2500000	2589	0.0104457	GCO2__GCO5
chr_15	2500001	2600000	1996	0.00895467	GCO2__GCO5
chr_15	2600001	2700000	1701	0.0049688	GCO2__GCO5
chr_15	2700001	2800000	2021	0.0142646	GCO2__GCO5
chr_15	2800001	2900000	1892	-0.00543833	GCO2__GCO5
chr_15	2900001	3000000	1504	-0.00917508	GCO2__GCO5
chr_15	3000001	3100000	1331	-0.0102783	GCO2__GCO5
chr_15	3100001	3200000	1167	-0.00228967	GCO2__GCO5
chr_15	3200001	3300000	1114	0.0152	GCO2__GCO5
chr_15	3300001	3400000	929	0.00142429	GCO2__GCO5
chr_15	3400001	3500000	985	-0.00690246	GCO2__GCO5
chr_15	3500001	3600000	854	-0.00627836	GCO2__GCO5
chr_15	3600001	3700000	882	-0.000834193	GCO2__GCO5
chr_15	3700001	3800000	286	-0.014275	GCO2__GCO5
chr_15	3900001	4000000	1557	0.0203061	GCO2__GCO5
chr_15	4000001	4100000	2116	0.0010651	GCO2__GCO5
chr_15	4100001	4200000	1687	0.00391153	GCO2__GCO5
chr_15	4200001	4300000	887	0.00349072	GCO2__GCO5
chr_15	4300001	4400000	1356	-0.00663379	GCO2__GCO5
chr_15	4400001	4500000	1070	0.0126678	GCO2__GCO5
chr_15	4500001	4600000	1803	0.0147166	GCO2__GCO5
chr_15	4600001	4700000	804	0.00368656	GCO2__GCO5
chr_15	4700001	4800000	812	0.00550676	GCO2__GCO5
chr_15	4800001	4900000	2118	0.00296292	GCO2__GCO5
chr_15	4900001	5000000	2475	-0.00375191	GCO2__GCO5
chr_15	5000001	5100000	2129	-0.00109894	GCO2__GCO5
chr_15	5100001	5200000	2422	0.00446755	GCO2__GCO5
chr_15	5200001	5300000	2305	0.00783815	GCO2__GCO5
chr_15	5300001	5400000	2338	0.0135183	GCO2__GCO5
chr_15	5400001	5500000	2260	0.00275351	GCO2__GCO5
chr_15	5500001	5600000	2669	0.0147188	GCO2__GCO5
chr_15	5600001	5700000	2735	0.010037	GCO2__GCO5
chr_15	5700001	5800000	2573	0.00335245	GCO2__GCO5
chr_15	5800001	5900000	2381	0.0107567	GCO2__GCO5
chr_15	5900001	6000000	2302	0.0177929	GCO2__GCO5
chr_15	6000001	6100000	2225	0.0092844	GCO2__GCO5
chr_15	6100001	6200000	2571	0.00425583	GCO2__GCO5
chr_15	6200001	6300000	2617	0.0100301	GCO2__GCO5
chr_15	6300001	6400000	2302	0.00982162	GCO2__GCO5
chr_15	6400001	6500000	2295	0.00292203	GCO2__GCO5
chr_15	6500001	6600000	2242	0.00158623	GCO2__GCO5
chr_15	6600001	6700000	2298	-0.00351545	GCO2__GCO5
chr_15	6700001	6800000	2361	0.0132797	GCO2__GCO5
chr_15	6800001	6900000	2350	0.0105275	GCO2__GCO5
chr_15	6900001	7000000	2351	0.00835766	GCO2__GCO5
chr_15	7000001	7100000	2695	0.00217941	GCO2__GCO5
chr_15	7100001	7200000	2186	0.00571938	GCO2__GCO5
chr_15	7200001	7300000	2226	0.00231547	GCO2__GCO5
chr_15	7300001	7400000	2601	0.0151276	GCO2__GCO5
chr_15	7400001	7500000	2119	0.00810363	GCO2__GCO5
chr_15	7500001	7600000	2501	0.00349726	GCO2__GCO5
chr_15	7600001	7700000	2405	-0.000991103	GCO2__GCO5
chr_15	7700001	7800000	2244	0.0104134	GCO2__GCO5
chr_15	7800001	7900000	2253	0.00437518	GCO2__GCO5
chr_15	7900001	8000000	2481	0.0088595	GCO2__GCO5
chr_15	8000001	8100000	2227	0.00608344	GCO2__GCO5
chr_15	8100001	8200000	1943	0.00473611	GCO2__GCO5
chr_15	8200001	8300000	2505	0.0103401	GCO2__GCO5
chr_15	8300001	8400000	2787	-0.00151378	GCO2__GCO5
chr_15	8400001	8500000	2231	0.0176288	GCO2__GCO5
chr_15	8500001	8600000	2127	0.0160651	GCO2__GCO5
chr_15	8600001	8700000	2431	0.00355413	GCO2__GCO5
chr_15	8700001	8800000	2784	0.000559719	GCO2__GCO5
chr_15	8800001	8900000	2678	0.00292557	GCO2__GCO5
chr_15	8900001	9000000	2381	0.00499069	GCO2__GCO5
chr_15	9000001	9100000	2162	0.00892057	GCO2__GCO5
chr_15	9100001	9200000	2300	0.00483179	GCO2__GCO5
chr_15	9200001	9300000	2244	0.00430344	GCO2__GCO5
chr_15	9300001	9400000	2891	-0.000357245	GCO2__GCO5
chr_15	9400001	9500000	2489	0.00537392	GCO2__GCO5
chr_15	9500001	9600000	2699	0.0075271	GCO2__GCO5
chr_15	9600001	9700000	2751	0.0003505	GCO2__GCO5
chr_15	9700001	9800000	2336	0.00980126	GCO2__GCO5
chr_15	9800001	9900000	2277	0.00685696	GCO2__GCO5
chr_15	9900001	10000000	2631	0.00676335	GCO2__GCO5
chr_15	10000001	10100000	2791	0.0188991	GCO2__GCO5
chr_15	10100001	10200000	2552	0.00521635	GCO2__GCO5
chr_15	10200001	10300000	2486	-0.00736489	GCO2__GCO5
chr_15	10300001	10400000	2605	0.00595644	GCO2__GCO5
chr_15	10400001	10500000	2578	0.0141427	GCO2__GCO5
chr_15	10500001	10600000	2470	0.0110397	GCO2__GCO5
chr_15	10600001	10700000	2582	0.00497929	GCO2__GCO5
chr_15	10700001	10800000	2423	0.0114962	GCO2__GCO5
chr_15	10800001	10900000	2673	0.00499368	GCO2__GCO5
chr_15	10900001	11000000	2706	0.013035	GCO2__GCO5
chr_15	11000001	11100000	2301	0.00796979	GCO2__GCO5
chr_15	11100001	11200000	2440	0.0148242	GCO2__GCO5
chr_15	11200001	11300000	2677	0.0140763	GCO2__GCO5
chr_15	11300001	11400000	2697	0.00937609	GCO2__GCO5
chr_15	11400001	11500000	2725	0.00420615	GCO2__GCO5
chr_15	11500001	11600000	2616	0.00545596	GCO2__GCO5
chr_15	11600001	11700000	2402	0.00731403	GCO2__GCO5
chr_15	11700001	11800000	2485	0.00767533	GCO2__GCO5
chr_15	11800001	11900000	2539	0.011447	GCO2__GCO5
chr_15	11900001	12000000	2443	0.00138065	GCO2__GCO5
chr_15	12000001	12100000	2740	0.0117402	GCO2__GCO5
chr_15	12100001	12200000	2594	0.0094239	GCO2__GCO5
chr_15	12200001	12300000	2150	-0.00314504	GCO2__GCO5
chr_15	12300001	12400000	2485	0.00498265	GCO2__GCO5
chr_15	12400001	12500000	2590	0.00749865	GCO2__GCO5
chr_15	12500001	12600000	2359	0.0120957	GCO2__GCO5
chr_15	12600001	12700000	2621	0.00885768	GCO2__GCO5
chr_15	12700001	12800000	2577	0.00451122	GCO2__GCO5
chr_15	12800001	12900000	2348	0.00491113	GCO2__GCO5
chr_15	12900001	13000000	2238	0.00949751	GCO2__GCO5
chr_15	13000001	13100000	2234	0.013015	GCO2__GCO5
chr_15	13100001	13200000	2194	0.0144908	GCO2__GCO5
chr_15	13200001	13300000	2538	0.0172281	GCO2__GCO5
chr_15	13300001	13400000	2734	0.00568857	GCO2__GCO5
chr_15	13400001	13500000	2405	0.00515999	GCO2__GCO5
chr_15	13500001	13600000	2635	0.00561984	GCO2__GCO5
chr_15	13600001	13700000	2467	0.00655964	GCO2__GCO5
chr_15	13700001	13800000	2431	0.0124371	GCO2__GCO5
chr_15	13800001	13900000	2317	0.00461445	GCO2__GCO5
chr_15	13900001	14000000	2412	0.0120568	GCO2__GCO5
chr_15	14000001	14100000	2436	0.00819131	GCO2__GCO5
chr_15	14100001	14200000	2704	0.00352919	GCO2__GCO5
chr_15	14200001	14300000	2783	0.00384001	GCO2__GCO5
chr_15	14300001	14400000	2752	0.0267766	GCO2__GCO5
chr_15	14400001	14500000	2458	0.00813931	GCO2__GCO5
chr_15	14500001	14600000	2508	-0.00274791	GCO2__GCO5
chr_15	14600001	14700000	2808	0.00365431	GCO2__GCO5
chr_15	14700001	14800000	2500	-0.0049874	GCO2__GCO5
chr_15	14800001	14900000	2334	0.0043368	GCO2__GCO5
chr_15	14900001	15000000	2528	0.0220208	GCO2__GCO5
chr_15	15000001	15100000	2436	0.000404822	GCO2__GCO5
chr_15	15100001	15200000	2602	0.000460207	GCO2__GCO5
chr_15	15200001	15300000	2343	0.0039652	GCO2__GCO5
chr_15	15300001	15400000	2423	-0.00451012	GCO2__GCO5
chr_15	15400001	15500000	2241	0.00403874	GCO2__GCO5
chr_15	15500001	15600000	2374	0.00111231	GCO2__GCO5
chr_15	15600001	15700000	2296	0.0102322	GCO2__GCO5
chr_15	15700001	15800000	2674	0.00829733	GCO2__GCO5
chr_15	15800001	15900000	2119	0.000769118	GCO2__GCO5
chr_15	15900001	16000000	2269	0.00408787	GCO2__GCO5
chr_15	16000001	16100000	2188	0.00739396	GCO2__GCO5
chr_15	16100001	16200000	2543	0.0304958	GCO2__GCO5
chr_15	16200001	16300000	2335	0.0354484	GCO2__GCO5
chr_15	16300001	16400000	2471	0.0273857	GCO2__GCO5
chr_15	16400001	16500000	2715	0.00829483	GCO2__GCO5
chr_15	16500001	16600000	2991	0.00675778	GCO2__GCO5
chr_15	16600001	16700000	2525	0.00351414	GCO2__GCO5
chr_15	16700001	16800000	2513	0.00757132	GCO2__GCO5
chr_15	16800001	16900000	2238	-0.00561714	GCO2__GCO5
chr_15	16900001	17000000	2067	0.00544555	GCO2__GCO5
chr_15	17000001	17100000	2275	0.0195034	GCO2__GCO5
chr_15	17100001	17200000	2028	0.0355919	GCO2__GCO5
chr_15	17200001	17300000	2277	0.000380642	GCO2__GCO5
chr_15	17300001	17400000	2259	-0.0143005	GCO2__GCO5
chr_15	17400001	17500000	2182	0.00371973	GCO2__GCO5
chr_15	17500001	17600000	1633	-0.00851754	GCO2__GCO5
chr_15	17600001	17700000	1486	0.0023753	GCO2__GCO5
chr_15	17700001	17800000	1220	-0.00766477	GCO2__GCO5
chr_15	17800001	17900000	1319	-0.0195215	GCO2__GCO5
chr_15	17900001	18000000	1174	-0.0020332	GCO2__GCO5
chr_15	18000001	18100000	1172	-0.0190256	GCO2__GCO5
chr_15	18100001	18200000	1037	-0.0210808	GCO2__GCO5
chr_15	18200001	18300000	1027	-0.0212542	GCO2__GCO5
chr_15	18300001	18400000	1154	-0.00331555	GCO2__GCO5
chr_15	18400001	18500000	12	0.00910885	GCO2__GCO5
chr_15	1	100000	576	0.0193514	GCO2__GCO6
chr_15	100001	200000	2652	0.0191951	GCO2__GCO6
chr_15	200001	300000	2696	0.0165373	GCO2__GCO6
chr_15	300001	400000	2723	0.00833243	GCO2__GCO6
chr_15	400001	500000	2329	0.0153492	GCO2__GCO6
chr_15	500001	600000	2663	0.00925982	GCO2__GCO6
chr_15	600001	700000	2071	0.04531	GCO2__GCO6
chr_15	700001	800000	2567	0.0419083	GCO2__GCO6
chr_15	800001	900000	2526	0.0206833	GCO2__GCO6
chr_15	900001	1000000	1951	0.0129793	GCO2__GCO6
